method,step,sumA,maxAbsCoef
Random Exponential (scale=1) (sample 27),96,14430,6207947.0
Random Exponential (scale=1) (sample 27),97,14724,7797219.0
Random Exponential (scale=1) (sample 27),98,15020,9954169.0
Random Exponential (scale=1) (sample 27),99,15322,12212435.0
Random Exponential (scale=1) (sample 27),100,15626,15251033.0
Random Exponential (scale=1) (sample 27),101,15932,19072948.0
Random Exponential (scale=1) (sample 27),102,16240,24221177.0
Random Exponential (scale=1) (sample 27),103,16552,30225114.0
Random Exponential (scale=1) (sample 27),104,16866,38253493.0
Random Exponential (scale=1) (sample 27),105,17184,47630723.0
Random Exponential (scale=1) (sample 27),106,17504,60168842.0
Random Exponential (scale=1) (sample 27),107,17826,76101204.0
Random Exponential (scale=1) (sample 27),108,18150,97580955.0
Random Exponential (scale=1) (sample 27),109,18478,122897164.0
Random Exponential (scale=1) (sample 27),110,18812,151345200.0
Random Exponential (scale=1) (sample 27),111,19148,186845303.0
Random Exponential (scale=1) (sample 27),112,19486,234273969.0
Random Exponential (scale=1) (sample 27),113,19826,294115917.0
Random Exponential (scale=1) (sample 28),1,2,1.0
Random Exponential (scale=1) (sample 28),2,6,1.0
Random Exponential (scale=1) (sample 28),3,14,1.0
Random Exponential (scale=1) (sample 28),4,26,1.0
Random Exponential (scale=1) (sample 28),5,40,2.0
Random Exponential (scale=1) (sample 28),6,56,1.0
Random Exponential (scale=1) (sample 28),7,78,2.0
Random Exponential (scale=1) (sample 28),8,102,4.0
Random Exponential (scale=1) (sample 28),9,128,4.0
Random Exponential (scale=1) (sample 28),10,156,3.0
Random Exponential (scale=1) (sample 28),11,188,5.0
Random Exponential (scale=1) (sample 28),12,222,8.0
Random Exponential (scale=1) (sample 28),13,258,10.0
Random Exponential (scale=1) (sample 28),14,298,5.0
Random Exponential (scale=1) (sample 28),15,344,9.0
Random Exponential (scale=1) (sample 28),16,392,9.0
Random Exponential (scale=1) (sample 28),17,442,6.0
Random Exponential (scale=1) (sample 28),18,494,7.0
Random Exponential (scale=1) (sample 28),19,550,10.0
Random Exponential (scale=1) (sample 28),20,608,13.0
Random Exponential (scale=1) (sample 28),21,668,14.0
Random Exponential (scale=1) (sample 28),22,730,17.0
Random Exponential (scale=1) (sample 28),23,794,10.0
Random Exponential (scale=1) (sample 28),24,862,14.0
Random Exponential (scale=1) (sample 28),25,944,17.0
Random Exponential (scale=1) (sample 28),26,1028,16.0
Random Exponential (scale=1) (sample 28),27,1116,24.0
Random Exponential (scale=1) (sample 28),28,1208,19.0
Random Exponential (scale=1) (sample 28),29,1304,25.0
Random Exponential (scale=1) (sample 28),30,1402,32.0
Random Exponential (scale=1) (sample 28),31,1504,46.0
Random Exponential (scale=1) (sample 28),32,1610,71.0
Random Exponential (scale=1) (sample 28),33,1724,39.0
Random Exponential (scale=1) (sample 28),34,1840,47.0
Random Exponential (scale=1) (sample 28),35,1958,51.0
Random Exponential (scale=1) (sample 28),36,2084,94.0
Random Exponential (scale=1) (sample 28),37,2212,148.0
Random Exponential (scale=1) (sample 28),38,2342,139.0
Random Exponential (scale=1) (sample 28),39,2478,225.0
Random Exponential (scale=1) (sample 28),40,2616,354.0
Random Exponential (scale=1) (sample 28),41,2756,362.0
Random Exponential (scale=1) (sample 28),42,2900,269.0
Random Exponential (scale=1) (sample 28),43,3046,459.0
Random Exponential (scale=1) (sample 28),44,3198,276.0
Random Exponential (scale=1) (sample 28),45,3352,329.0
Random Exponential (scale=1) (sample 28),46,3510,477.0
Random Exponential (scale=1) (sample 28),47,3670,214.0
Random Exponential (scale=1) (sample 28),48,3838,328.0
Random Exponential (scale=1) (sample 28),49,4008,339.0
Random Exponential (scale=1) (sample 28),50,4180,353.0
Random Exponential (scale=1) (sample 28),51,4354,469.0
Random Exponential (scale=1) (sample 28),52,4530,694.0
Random Exponential (scale=1) (sample 28),53,4710,594.0
Random Exponential (scale=1) (sample 28),54,4898,604.0
Random Exponential (scale=1) (sample 28),55,5088,672.0
Random Exponential (scale=1) (sample 28),56,5280,655.0
Random Exponential (scale=1) (sample 28),57,5478,960.0
Random Exponential (scale=1) (sample 28),58,5678,1323.0
Random Exponential (scale=1) (sample 28),59,5880,2032.0
Random Exponential (scale=1) (sample 28),60,6086,2626.0
Random Exponential (scale=1) (sample 28),61,6296,3607.0
Random Exponential (scale=1) (sample 28),62,6508,4471.0
Random Exponential (scale=1) (sample 28),63,6722,5554.0
Random Exponential (scale=1) (sample 28),64,6938,7869.0
Random Exponential (scale=1) (sample 28),65,7158,6141.0
Random Exponential (scale=1) (sample 28),66,7380,4849.0
Random Exponential (scale=1) (sample 28),67,7604,5506.0
Random Exponential (scale=1) (sample 28),68,7830,8042.0
Random Exponential (scale=1) (sample 28),69,8058,7039.0
Random Exponential (scale=1) (sample 28),70,8294,11571.0
Random Exponential (scale=1) (sample 28),71,8534,5264.0
Random Exponential (scale=1) (sample 28),72,8778,8171.0
Random Exponential (scale=1) (sample 28),73,9024,12067.0
Random Exponential (scale=1) (sample 28),74,9272,20317.0
Random Exponential (scale=1) (sample 28),75,9522,19214.0
Random Exponential (scale=1) (sample 28),76,9774,6288.0
Random Exponential (scale=1) (sample 28),77,10028,7153.0
Random Exponential (scale=1) (sample 28),78,10288,8923.0
Random Exponential (scale=1) (sample 28),79,10554,12938.0
Random Exponential (scale=1) (sample 28),80,10822,20199.0
Random Exponential (scale=1) (sample 28),81,11092,30597.0
Random Exponential (scale=1) (sample 28),82,11364,24774.0
Random Exponential (scale=1) (sample 28),83,11640,34304.0
Random Exponential (scale=1) (sample 28),84,11918,64221.0
Random Exponential (scale=1) (sample 28),85,12202,25307.0
Random Exponential (scale=1) (sample 28),86,12492,42535.0
Random Exponential (scale=1) (sample 28),87,12784,52287.0
Random Exponential (scale=1) (sample 28),88,13084,93683.0
Random Exponential (scale=1) (sample 28),89,13386,170663.0
Random Exponential (scale=1) (sample 28),90,13692,114966.0
Random Exponential (scale=1) (sample 28),91,14000,184374.0
Random Exponential (scale=1) (sample 28),92,14314,285388.0
Random Exponential (scale=1) (sample 28),93,14630,445615.0
Random Exponential (scale=1) (sample 28),94,14952,723492.0
Random Exponential (scale=1) (sample 28),95,15276,1407862.0
Random Exponential (scale=1) (sample 28),96,15602,1488824.0
Random Exponential (scale=1) (sample 28),97,15930,647189.0
Random Exponential (scale=1) (sample 28),98,16260,1092699.0
Random Exponential (scale=1) (sample 28),99,16592,2013306.0
Random Exponential (scale=1) (sample 28),100,16926,1761709.0
Random Exponential (scale=1) (sample 28),101,17262,1284852.0
Random Exponential (scale=1) (sample 28),102,17602,2042475.0
Random Exponential (scale=1) (sample 28),103,17944,1449769.0
Random Exponential (scale=1) (sample 28),104,18288,1246772.0
Random Exponential (scale=1) (sample 28),105,18634,2304051.0
Random Exponential (scale=1) (sample 28),106,18988,4469708.0
Random Exponential (scale=1) (sample 28),107,19344,7348920.0
Random Exponential (scale=1) (sample 28),108,19704,8239272.0
Random Exponential (scale=1) (sample 29),1,2,1.0
Random Exponential (scale=1) (sample 29),2,6,1.0
Random Exponential (scale=1) (sample 29),3,16,1.0
Random Exponential (scale=1) (sample 29),4,30,1.0
Random Exponential (scale=1) (sample 29),5,48,1.0
Random Exponential (scale=1) (sample 29),6,68,2.0
Random Exponential (scale=1) (sample 29),7,90,2.0
Random Exponential (scale=1) (sample 29),8,130,2.0
Random Exponential (scale=1) (sample 29),9,172,3.0
Random Exponential (scale=1) (sample 29),10,216,4.0
Random Exponential (scale=1) (sample 29),11,262,4.0
Random Exponential (scale=1) (sample 29),12,318,5.0
Random Exponential (scale=1) (sample 29),13,378,7.0
Random Exponential (scale=1) (sample 29),14,440,7.0
Random Exponential (scale=1) (sample 29),15,506,8.0
Random Exponential (scale=1) (sample 29),16,574,14.0
Random Exponential (scale=1) (sample 29),17,644,14.0
Random Exponential (scale=1) (sample 29),18,716,16.0
Random Exponential (scale=1) (sample 29),19,790,18.0
Random Exponential (scale=1) (sample 29),20,866,16.0
Random Exponential (scale=1) (sample 29),21,944,17.0
Random Exponential (scale=1) (sample 29),22,1024,20.0
Random Exponential (scale=1) (sample 29),23,1110,24.0
Random Exponential (scale=1) (sample 29),24,1198,31.0
Random Exponential (scale=1) (sample 29),25,1290,42.0
Random Exponential (scale=1) (sample 29),26,1384,75.0
Random Exponential (scale=1) (sample 29),27,1482,98.0
Random Exponential (scale=1) (sample 29),28,1582,171.0
Random Exponential (scale=1) (sample 29),29,1684,126.0
Random Exponential (scale=1) (sample 29),30,1788,157.0
Random Exponential (scale=1) (sample 29),31,1900,235.0
Random Exponential (scale=1) (sample 29),32,2016,138.0
Random Exponential (scale=1) (sample 29),33,2140,233.0
Random Exponential (scale=1) (sample 29),34,2266,386.0
Random Exponential (scale=1) (sample 29),35,2394,362.0
Random Exponential (scale=1) (sample 29),36,2524,318.0
Random Exponential (scale=1) (sample 29),37,2662,344.0
Random Exponential (scale=1) (sample 29),38,2802,411.0
Random Exponential (scale=1) (sample 29),39,2946,498.0
Random Exponential (scale=1) (sample 29),40,3092,767.0
Random Exponential (scale=1) (sample 29),41,3240,614.0
Random Exponential (scale=1) (sample 29),42,3392,1218.0
Random Exponential (scale=1) (sample 29),43,3546,1402.0
Random Exponential (scale=1) (sample 29),44,3704,1502.0
Random Exponential (scale=1) (sample 29),45,3864,1410.0
Random Exponential (scale=1) (sample 29),46,4030,1340.0
Random Exponential (scale=1) (sample 29),47,4200,1716.0
Random Exponential (scale=1) (sample 29),48,4372,2871.0
Random Exponential (scale=1) (sample 29),49,4546,3713.0
Random Exponential (scale=1) (sample 29),50,4724,6727.0
Random Exponential (scale=1) (sample 29),51,4916,5594.0
Random Exponential (scale=1) (sample 29),52,5110,3371.0
Random Exponential (scale=1) (sample 29),53,5308,5565.0
Random Exponential (scale=1) (sample 29),54,5512,9067.0
Random Exponential (scale=1) (sample 29),55,5718,15235.0
Random Exponential (scale=1) (sample 29),56,5926,22942.0
Random Exponential (scale=1) (sample 29),57,6136,31413.0
Random Exponential (scale=1) (sample 29),58,6358,37067.0
Random Exponential (scale=1) (sample 29),59,6588,71918.0
Random Exponential (scale=1) (sample 29),60,6822,118723.0
Random Exponential (scale=1) (sample 29),61,7058,176075.0
Random Exponential (scale=1) (sample 29),62,7296,215662.0
Random Exponential (scale=1) (sample 29),63,7536,172632.0
Random Exponential (scale=1) (sample 29),64,7782,86222.0
Random Exponential (scale=1) (sample 29),65,8038,165617.0
Random Exponential (scale=1) (sample 29),66,8296,314125.0
Random Exponential (scale=1) (sample 29),67,8556,588635.0
Random Exponential (scale=1) (sample 29),68,8818,969664.0
Random Exponential (scale=1) (sample 29),69,9082,1348968.0
Random Exponential (scale=1) (sample 29),70,9350,842168.0
Random Exponential (scale=1) (sample 29),71,9620,223308.0
Random Exponential (scale=1) (sample 29),72,9892,41471.0
Random Exponential (scale=1) (sample 29),73,10166,39471.0
Random Exponential (scale=1) (sample 29),74,10442,47910.0
Random Exponential (scale=1) (sample 29),75,10720,49489.0
Random Exponential (scale=1) (sample 29),76,11000,79135.0
Random Exponential (scale=1) (sample 29),77,11282,141732.0
Random Exponential (scale=1) (sample 29),78,11566,257678.0
Random Exponential (scale=1) (sample 29),79,11852,462640.0
Random Exponential (scale=1) (sample 29),80,12140,815134.0
Random Exponential (scale=1) (sample 29),81,12432,974305.0
Random Exponential (scale=1) (sample 29),82,12730,325237.0
Random Exponential (scale=1) (sample 29),83,13032,370336.0
Random Exponential (scale=1) (sample 29),84,13338,540327.0
Random Exponential (scale=1) (sample 29),85,13648,872484.0
Random Exponential (scale=1) (sample 29),86,13964,1200401.0
Random Exponential (scale=1) (sample 29),87,14282,1449523.0
Random Exponential (scale=1) (sample 29),88,14602,1323659.0
Random Exponential (scale=1) (sample 29),89,14924,1087016.0
Random Exponential (scale=1) (sample 29),90,15248,1360015.0
Random Exponential (scale=1) (sample 29),91,15574,1635671.0
Random Exponential (scale=1) (sample 29),92,15904,2241080.0
Random Exponential (scale=1) (sample 29),93,16236,2799035.0
Random Exponential (scale=1) (sample 29),94,16570,3816191.0
Random Exponential (scale=1) (sample 29),95,16908,4794427.0
Random Exponential (scale=1) (sample 29),96,17248,6458931.0
Random Exponential (scale=1) (sample 29),97,17592,8230525.0
Random Exponential (scale=1) (sample 29),98,17938,10622622.0
Random Exponential (scale=1) (sample 29),99,18288,13916180.0
Random Exponential (scale=1) (sample 29),100,18640,18200145.0
Random Exponential (scale=1) (sample 29),101,18996,23757910.0
Random Exponential (scale=1) (sample 29),102,19358,30684248.0
Random Exponential (scale=1) (sample 29),103,19736,35357951.0
Random Exponential (scale=1) (sample 30),1,2,1.0
Random Exponential (scale=1) (sample 30),2,10,1.0
Random Exponential (scale=1) (sample 30),3,22,1.0
Random Exponential (scale=1) (sample 30),4,36,1.0
Random Exponential (scale=1) (sample 30),5,52,1.0
Random Exponential (scale=1) (sample 30),6,74,2.0
Random Exponential (scale=1) (sample 30),7,100,2.0
Random Exponential (scale=1) (sample 30),8,128,2.0
Random Exponential (scale=1) (sample 30),9,158,2.0
Random Exponential (scale=1) (sample 30),10,190,3.0
Random Exponential (scale=1) (sample 30),11,230,4.0
Random Exponential (scale=1) (sample 30),12,274,4.0
Random Exponential (scale=1) (sample 30),13,322,4.0
Random Exponential (scale=1) (sample 30),14,374,5.0
Random Exponential (scale=1) (sample 30),15,430,6.0
Random Exponential (scale=1) (sample 30),16,488,7.0
Random Exponential (scale=1) (sample 30),17,550,8.0
Random Exponential (scale=1) (sample 30),18,614,9.0
Random Exponential (scale=1) (sample 30),19,680,13.0
Random Exponential (scale=1) (sample 30),20,748,16.0
Random Exponential (scale=1) (sample 30),21,820,14.0
Random Exponential (scale=1) (sample 30),22,894,21.0
Random Exponential (scale=1) (sample 30),23,972,37.0
Random Exponential (scale=1) (sample 30),24,1052,28.0
Random Exponential (scale=1) (sample 30),25,1134,37.0
Random Exponential (scale=1) (sample 30),26,1218,39.0
Random Exponential (scale=1) (sample 30),27,1306,38.0
Random Exponential (scale=1) (sample 30),28,1396,48.0
Random Exponential (scale=1) (sample 30),29,1488,56.0
Random Exponential (scale=1) (sample 30),30,1584,62.0
Random Exponential (scale=1) (sample 30),31,1684,60.0
Random Exponential (scale=1) (sample 30),32,1786,84.0
Random Exponential (scale=1) (sample 30),33,1890,102.0
Random Exponential (scale=1) (sample 30),34,2000,140.0
Random Exponential (scale=1) (sample 30),35,2112,156.0
Random Exponential (scale=1) (sample 30),36,2226,208.0
Random Exponential (scale=1) (sample 30),37,2346,244.0
Random Exponential (scale=1) (sample 30),38,2470,285.0
Random Exponential (scale=1) (sample 30),39,2596,337.0
Random Exponential (scale=1) (sample 30),40,2726,402.0
Random Exponential (scale=1) (sample 30),41,2858,506.0
Random Exponential (scale=1) (sample 30),42,2994,689.0
Random Exponential (scale=1) (sample 30),43,3134,718.0
Random Exponential (scale=1) (sample 30),44,3276,848.0
Random Exponential (scale=1) (sample 30),45,3420,1072.0
Random Exponential (scale=1) (sample 30),46,3566,1383.0
Random Exponential (scale=1) (sample 30),47,3716,1753.0
Random Exponential (scale=1) (sample 30),48,3872,2039.0
Random Exponential (scale=1) (sample 30),49,4032,2502.0
Random Exponential (scale=1) (sample 30),50,4194,2969.0
Random Exponential (scale=1) (sample 30),51,4362,3120.0
Random Exponential (scale=1) (sample 30),52,4534,3693.0
Random Exponential (scale=1) (sample 30),53,4710,4011.0
Random Exponential (scale=1) (sample 30),54,4888,4533.0
Random Exponential (scale=1) (sample 30),55,5076,4437.0
Random Exponential (scale=1) (sample 30),56,5266,4875.0
Random Exponential (scale=1) (sample 30),57,5460,5369.0
Random Exponential (scale=1) (sample 30),58,5658,5824.0
Random Exponential (scale=1) (sample 30),59,5858,6264.0
Random Exponential (scale=1) (sample 30),60,6060,7276.0
Random Exponential (scale=1) (sample 30),61,6264,8933.0
Random Exponential (scale=1) (sample 30),62,6482,9083.0
Random Exponential (scale=1) (sample 30),63,6702,9833.0
Random Exponential (scale=1) (sample 30),64,6924,10962.0
Random Exponential (scale=1) (sample 30),65,7148,12721.0
Random Exponential (scale=1) (sample 30),66,7374,13628.0
Random Exponential (scale=1) (sample 30),67,7604,18235.0
